TRAIN_NUMBER,COMMERCIAL_LINE_NUMBER_DESIGNATION,OPERATING_POINT_ABBREVIATION,OPERATION_TRAFFIC_CATEGORY_ABBREVIATION,EVENT_TYPE,EVENT_SERVED,PLAN_STOP_TYPE,PLAN_FORMATION_MAXIMAL_VELOCITY,OPERATION_DAY_PERIOD_IDENTIFIER_COARSE,OPERATION_PLANNED_TIMESTAMP,OPERATION_ACTUAL_TIMESTAMP,SIMULATED_TIMESTAMP,SIMULATED_DELAY,DAILY_PLAN_OPERATIONAL_DELAY_SEC,tre200s0,fkl010z1,fu3010z0,rre150z0,htoauts0,hto000d0,causes
504,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-02-20 04:27:00,2025-02-20 04:27:00,2025-02-20 04:27:26.919779,26.919779138157537,30.0,4.5,0.9,2.2,0.0,,,
504,IC5,NV,FV,departure,True,pass,200,NVZ,2025-02-20 04:27:00,2025-02-20 04:27:00,2025-02-20 04:27:26.919779,26.919779138157537,30.0,4.5,0.9,2.2,0.0,,,total_delay=27s
7409,R16,LIG,RV,arrival,True,pass,140,NVZ,2025-02-20 04:28:00,2025-02-20 04:29:00,2025-02-20 04:27:39.300702,-20.699298489433204,95.0,4.5,0.9,2.2,0.0,,,
7409,R16,LIG,RV,departure,True,pass,140,NVZ,2025-02-20 04:28:00,2025-02-20 04:29:00,2025-02-20 04:27:39.300702,-20.699298489433204,95.0,4.5,0.9,2.2,0.0,,,
7408,R16,TUE,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:25:00,2025-02-20 04:27:00,2025-02-20 04:27:47.387275,167.38727516507788,114.0,4.5,0.9,2.2,0.0,,,total_delay=167s
504,IC5,LD,FV,arrival,True,pass,200,NVZ,2025-02-20 04:28:00,2025-02-20 04:28:00,2025-02-20 04:28:25.615133,25.61513316397395,24.0,4.5,0.9,2.2,0.0,,,
504,IC5,LD,FV,departure,True,pass,200,NVZ,2025-02-20 04:28:00,2025-02-20 04:28:00,2025-02-20 04:28:25.615133,25.61513316397395,24.0,4.5,0.9,2.2,0.0,,,total_delay=26s
7409,R16,TWN,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:29:00,2025-02-20 04:31:00,2025-02-20 04:28:36.318409,-23.681590739724925,101.0,4.5,0.9,2.2,0.0,,,
3207,IR66,NE,FV,arrival,True,commercialStop,160,NVZ,2025-02-20 04:29:00,2025-02-20 04:28:00,2025-02-20 04:29:00.000000,0.0,-6.0,4.5,0.9,2.2,0.0,,,
3206,IR66,NE,FV,departure,True,commercialStop,160,NVZ,2025-02-20 04:29:00,2025-02-20 04:29:00,2025-02-20 04:29:00.000000,0.0,-49.0,4.5,0.9,2.2,0.0,,,
504,IC5,CRNE,FV,arrival,True,pass,200,NVZ,2025-02-20 04:29:00,2025-02-20 04:29:00,2025-02-20 04:29:25.399366,25.399365782646782,29.0,4.5,0.9,2.2,0.0,,,
504,IC5,CRNE,FV,departure,True,pass,200,NVZ,2025-02-20 04:29:00,2025-02-20 04:29:00,2025-02-20 04:29:25.399366,25.399365782646782,29.0,4.5,0.9,2.2,0.0,,,total_delay=25s
7409,R16,TWN,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:30:00,2025-02-20 04:32:00,2025-02-20 04:30:01.423298,1.4232977332176233,104.0,4.5,0.9,2.2,0.0,,,
504,IC5,CORN,FV,arrival,True,pass,200,NVZ,2025-02-20 04:30:00,2025-02-20 04:30:00,2025-02-20 04:30:26.390236,26.39023612080564,25.0,4.5,0.9,2.2,0.0,,,
504,IC5,CORN,FV,departure,True,pass,200,NVZ,2025-02-20 04:30:00,2025-02-20 04:30:00,2025-02-20 04:30:26.390236,26.39023612080564,25.0,4.5,0.9,2.2,0.0,,,total_delay=26s
7408,R16,TWN,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:28:00,2025-02-20 04:30:00,2025-02-20 04:30:42.660784,162.6607842754329,126.0,4.5,0.9,2.2,0.0,,,
7408,R16,TWN,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:29:00,2025-02-20 04:31:00,2025-02-20 04:31:17.456324,137.45632379300514,91.0,4.5,0.9,2.2,0.0,,,total_delay=137s
3207,IR66,NE,FV,departure,True,commercialStop,160,NVZ,2025-02-20 04:32:00,2025-02-20 04:32:00,2025-02-20 04:32:00.179267,0.17926731930856477,-3.0,4.5,0.9,2.2,0.0,,,
504,IC5,SBL,FV,arrival,True,pass,200,NVZ,2025-02-20 04:32:00,2025-02-20 04:33:00,2025-02-20 04:32:28.547179,28.54717920168514,32.0,4.5,0.9,2.2,0.0,,,
504,IC5,SBL,FV,departure,True,pass,200,NVZ,2025-02-20 04:32:00,2025-02-20 04:33:00,2025-02-20 04:32:28.547179,28.54717920168514,32.0,4.5,0.9,2.2,0.0,,,total_delay=29s
7409,R16,TUE,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:33:00,2025-02-20 04:35:00,2025-02-20 04:32:58.378111,-1.621889191093942,144.0,4.5,0.9,2.2,0.0,,,
7408,R16,LIG,RV,arrival,True,pass,140,NVZ,2025-02-20 04:31:00,2025-02-20 04:33:00,2025-02-20 04:33:15.036779,135.0367788260155,85.0,4.5,0.9,2.2,0.0,,,
7408,R16,LIG,RV,departure,True,pass,140,NVZ,2025-02-20 04:31:00,2025-02-20 04:33:00,2025-02-20 04:33:15.036779,135.0367788260155,85.0,4.5,0.9,2.2,0.0,,,total_delay=135s
7409,R16,TUE,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:33:00,2025-02-20 04:36:00,2025-02-20 04:33:31.386848,31.38684824588563,147.0,4.5,0.9,2.2,0.0,,,total_delay=31s
15317,S3,BI,RV,arrival,True,commercialStop,160,NVZ,2025-02-20 04:35:00,2025-02-20 04:37:00,2025-02-20 04:35:00.000000,0.0,155.0,4.5,0.9,2.2,0.0,,,
504,IC5,NE,FV,arrival,True,commercialStop,200,NVZ,2025-02-20 04:35:00,2025-02-20 04:36:00,2025-02-20 04:35:31.823845,31.82384457382068,54.0,4.5,0.9,2.2,0.0,,,
6011,R13,NE,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:36:00,2025-02-20 04:36:00,2025-02-20 04:36:00.000000,0.0,31.0,4.5,0.9,2.2,0.0,,,
7408,R16,NV,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:34:00,2025-02-20 04:35:00,2025-02-20 04:36:09.766652,129.76665236302142,99.0,4.5,0.9,2.2,0.0,,,
6904,R23,NE,RV,departure,True,commercialStop,160,NVZ,2025-02-20 04:36:00,2025-02-20 04:36:00,2025-02-20 04:36:25.000000,25.0,25.0,4.5,0.9,2.2,0.0,,,total_delay=25s
7408,R16,NV,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:35:00,2025-02-20 04:36:00,2025-02-20 04:36:39.887357,99.88735689332316,62.0,4.5,0.9,2.2,0.0,,,total_delay=100s
7409,R16,BI,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:37:00,2025-02-20 04:41:00,2025-02-20 04:37:22.892890,22.89288960200429,215.0,4.5,0.9,2.2,0.0,,,
7105,R41,BI,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:38:00,2025-02-20 04:39:00,2025-02-20 04:38:00.000000,0.0,34.0,4.5,0.9,2.2,0.0,,,
7606,S20,BI,RV,arrival,True,commercialStop,160,NVZ,2025-02-20 04:38:00,2025-02-20 04:38:00,2025-02-20 04:38:00.000000,0.0,8.0,4.5,0.9,2.2,0.0,,,
6011,R13,NE,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:38:00,2025-02-20 04:38:00,2025-02-20 04:38:05.196888,5.196888157781359,-40.0,4.5,0.9,2.2,0.0,,,total_delay=5s
7408,R16,LD,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:37:00,2025-02-20 04:38:00,2025-02-20 04:38:40.981268,100.98126774909178,64.0,4.5,0.9,2.2,0.0,,,
504,IC5,NE,FV,departure,True,commercialStop,200,NVZ,2025-02-20 04:39:00,2025-02-20 04:39:00,2025-02-20 04:39:03.430191,3.430191000952618,-13.0,4.5,0.9,2.2,0.0,,,
7408,R16,LD,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:37:00,2025-02-20 04:38:00,2025-02-20 04:39:13.565284,133.56528419129245,56.0,4.5,0.9,2.2,0.0,,,total_delay=134s
14203,S20,NE,RV,arrival,True,commercialStop,160,NVZ,2025-02-20 04:41:00,2025-02-20 04:41:00,2025-02-20 04:41:00.000000,0.0,-46.0,4.5,0.9,2.2,0.0,,,
18159,RE56,BI,FV,arrival,True,commercialStop,160,NVZ,2025-02-20 04:41:00,2025-02-20 04:40:00,2025-02-20 04:41:00.000000,0.0,-6.0,4.5,0.9,2.2,0.0,,,
7018,R21,NE,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:41:00,2025-02-20 04:41:00,2025-02-20 04:41:00.000000,0.0,-15.0,4.5,0.9,2.2,0.0,,,
7408,R16,CRNE,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:39:00,2025-02-20 04:40:00,2025-02-20 04:41:05.971417,125.97141690252101,65.0,4.5,0.9,2.2,0.0,,,
6011,R13,SBL,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:42:00,2025-02-20 04:41:00,2025-02-20 04:41:17.602500,-42.39750004031521,-20.0,4.5,0.9,2.2,0.0,,,
7408,R16,CRNE,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:40:00,2025-02-20 04:41:00,2025-02-20 04:41:40.839970,100.83997036176879,62.0,4.5,0.9,2.2,0.0,,,total_delay=101s
6011,R13,SBL,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:42:00,2025-02-20 04:42:00,2025-02-20 04:42:00.252922,0.25292155182614806,-25.0,4.5,0.9,2.2,0.0,,,
7408,R16,CORN,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:42:00,2025-02-20 04:43:00,2025-02-20 04:43:44.076737,104.07673713119584,62.0,4.5,0.9,2.2,0.0,,,
7408,R16,CORN,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:43:00,2025-02-20 04:43:00,2025-02-20 04:44:17.973395,77.97339465038385,52.0,4.5,0.9,2.2,0.0,,,total_delay=78s
6011,R13,CORN,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:46:00,2025-02-20 04:45:00,2025-02-20 04:45:44.345292,-15.654707873414736,-25.0,4.5,0.9,2.2,0.0,,,
14110,S21,NE,RV,departure,True,commercialStop,160,NVZ,2025-02-20 04:46:00,2025-02-20 04:46:00,2025-02-20 04:46:26.000000,26.0,26.0,4.5,0.9,2.2,0.0,,,total_delay=26s
6011,R13,CORN,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:46:00,2025-02-20 04:46:00,2025-02-20 04:46:26.590999,26.590999414966063,-17.0,4.5,0.9,2.2,0.0,,,total_delay=27s
3654,RE4,BI,FV,departure,True,commercialStop,140,NVZ,2025-02-20 04:47:00,2025-02-20 04:47:00,2025-02-20 04:47:00.000000,0.0,-2.0,4.5,0.9,2.2,0.0,,,
7408,R16,SBL,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:46:00,2025-02-20 04:47:00,2025-02-20 04:47:22.275758,82.27575831181821,47.0,4.5,0.9,2.2,0.0,,,
7408,R16,SBL,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:47:00,2025-02-20 04:47:00,2025-02-20 04:47:52.781895,52.78189483236201,52.0,4.5,0.9,2.2,0.0,,,total_delay=53s
1607,IC51,BI,FV,departure,True,commercialStop,200,NVZ,2025-02-20 04:48:00,2025-02-20 04:48:00,2025-02-20 04:48:00.000000,0.0,-5.0,4.5,0.9,2.2,0.0,,,
1504,IC5,BI,FV,departure,True,commercialStop,200,NVZ,2025-02-20 04:48:00,2025-02-20 04:48:00,2025-02-20 04:48:20.000000,20.0,20.0,4.5,0.9,2.2,0.0,,,total_delay=20s
6011,R13,CRNE,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:48:00,2025-02-20 04:48:00,2025-02-20 04:48:32.355260,32.355260475349496,-20.0,4.5,0.9,2.2,0.0,,,
6011,R13,CRNE,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:49:00,2025-02-20 04:48:00,2025-02-20 04:49:11.777979,11.777978699912637,-32.0,4.5,0.9,2.2,0.0,,,total_delay=12s
7408,R16,NE,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:50:00,2025-02-20 04:51:00,2025-02-20 04:50:50.709494,50.70949357141217,71.0,4.5,0.9,2.2,0.0,,,
6010,R13,BI,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:51:00,2025-02-20 04:51:00,2025-02-20 04:51:03.000000,3.0,3.0,4.5,0.9,2.2,0.0,,,
6011,R13,LD,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:51:00,2025-02-20 04:50:00,2025-02-20 04:51:13.332791,13.33279061437861,-21.0,4.5,0.9,2.2,0.0,,,
1504,IC5,TUE,FV,arrival,True,pass,200,NVZ,2025-02-20 04:51:00,2025-02-20 04:51:00,2025-02-20 04:51:21.102955,21.10295533989847,2.0,4.5,0.9,2.2,0.0,,,
1504,IC5,TUE,FV,departure,True,pass,200,NVZ,2025-02-20 04:51:00,2025-02-20 04:51:00,2025-02-20 04:51:21.102955,21.10295533989847,2.0,4.5,0.9,2.2,0.0,,,total_delay=21s
6011,R13,LD,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:52:00,2025-02-20 04:52:00,2025-02-20 04:52:05.355020,5.355020086069999,-4.0,4.5,0.9,2.2,0.0,,,total_delay=5s
3318,IR65,BI,FV,departure,True,commercialStop,160,NVZ,2025-02-20 04:52:00,2025-02-20 04:52:00,2025-02-20 04:52:23.000000,23.0,23.0,4.5,0.9,2.2,0.0,,,total_delay=23s
7609,S20,BI,RV,departure,True,commercialStop,160,NVZ,2025-02-20 04:53:00,2025-02-20 04:53:00,2025-02-20 04:53:10.000000,10.0,10.0,4.5,0.9,2.2,0.0,,,total_delay=10s
1504,IC5,TWN,FV,arrival,True,pass,200,NVZ,2025-02-20 04:53:00,2025-02-20 04:53:00,2025-02-20 04:53:20.450548,20.45054781081126,-8.0,4.5,0.9,2.2,0.0,,,
1504,IC5,TWN,FV,departure,True,pass,200,NVZ,2025-02-20 04:53:00,2025-02-20 04:53:00,2025-02-20 04:53:20.450548,20.45054781081126,-8.0,4.5,0.9,2.2,0.0,,,total_delay=20s
6011,R13,NV,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:54:00,2025-02-20 04:54:00,2025-02-20 04:54:11.503348,11.503347986075823,-3.0,4.5,0.9,2.2,0.0,,,
6011,R13,NV,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:54:00,2025-02-20 04:55:00,2025-02-20 04:54:43.482948,43.48294772452573,7.0,4.5,0.9,2.2,0.0,,,total_delay=43s
6905,R23,NE,RV,arrival,True,commercialStop,160,NVZ,2025-02-20 04:55:00,2025-02-20 04:55:00,2025-02-20 04:55:00.000000,0.0,16.0,4.5,0.9,2.2,0.0,,,
6010,R13,TUE,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:55:00,2025-02-20 04:55:00,2025-02-20 04:55:00.608698,0.6086981694061251,9.0,4.5,0.9,2.2,0.0,,,
15320,S3,BI,RV,departure,True,commercialStop,160,NVZ,2025-02-20 04:54:00,2025-02-20 04:55:00,2025-02-20 04:55:09.000000,69.0,69.0,4.5,0.9,2.2,0.0,,,total_delay=69s
1504,IC5,LIG,FV,arrival,True,pass,200,NVZ,2025-02-20 04:55:00,2025-02-20 04:55:00,2025-02-20 04:55:22.851667,22.851666619226307,9.0,4.5,0.9,2.2,0.0,,,
1504,IC5,LIG,FV,departure,True,pass,200,NVZ,2025-02-20 04:55:00,2025-02-20 04:55:00,2025-02-20 04:55:22.851667,22.851666619226307,9.0,4.5,0.9,2.2,0.0,,,total_delay=23s
6010,R13,TUE,RV,departure,True,commercialStop,140,NVZ,2025-02-20 04:55:00,2025-02-20 04:56:00,2025-02-20 04:55:37.771495,37.771495413107914,13.0,4.5,0.9,2.2,0.0,,,total_delay=38s
1504,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-02-20 04:57:00,2025-02-20 04:57:00,2025-02-20 04:57:19.048322,19.048321834103263,20.0,4.5,0.9,2.2,0.0,,,
1504,IC5,NV,FV,departure,True,pass,200,NVZ,2025-02-20 04:57:00,2025-02-20 04:57:00,2025-02-20 04:57:19.048322,19.048321834103263,20.0,4.5,0.9,2.2,0.0,,,total_delay=19s
6011,R13,LIG,RV,arrival,True,pass,140,NVZ,2025-02-20 04:58:00,2025-02-20 04:57:00,2025-02-20 04:57:49.683879,-10.31612071483687,-8.0,4.5,0.9,2.2,0.0,,,
6011,R13,LIG,RV,departure,True,pass,140,NVZ,2025-02-20 04:58:00,2025-02-20 04:57:00,2025-02-20 04:57:49.683879,-10.31612071483687,-8.0,4.5,0.9,2.2,0.0,,,
1504,IC5,LD,FV,arrival,True,pass,200,NVZ,2025-02-20 04:58:00,2025-02-20 04:58:00,2025-02-20 04:58:15.411731,15.411730955773237,13.0,4.5,0.9,2.2,0.0,,,
1504,IC5,LD,FV,departure,True,pass,200,NVZ,2025-02-20 04:58:00,2025-02-20 04:58:00,2025-02-20 04:58:15.411731,15.411730955773237,13.0,4.5,0.9,2.2,0.0,,,total_delay=15s
6010,R13,TWN,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:58:00,2025-02-20 04:58:00,2025-02-20 04:58:30.967260,30.96726034815947,16.0,4.5,0.9,2.2,0.0,,,
6011,R13,TWN,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 04:59:00,2025-02-20 04:59:00,2025-02-20 04:58:48.765271,-11.23472946066613,-2.0,4.5,0.9,2.2,0.0,,,
3959,RE6,NE,FV,arrival,True,commercialStop,160,NVZ,2025-02-20 04:59:00,2025-02-20 04:58:00,2025-02-20 04:59:00.000000,0.0,-54.0,4.5,0.9,2.2,0.0,,,
1504,IC5,CRNE,FV,arrival,True,pass,200,NVZ,2025-02-20 04:59:00,2025-02-20 04:59:00,2025-02-20 04:59:15.219277,15.219277126103407,12.0,4.5,0.9,2.2,0.0,,,
1504,IC5,CRNE,FV,departure,True,pass,200,NVZ,2025-02-20 04:59:00,2025-02-20 04:59:00,2025-02-20 04:59:15.219277,15.219277126103407,12.0,4.5,0.9,2.2,0.0,,,total_delay=15s
3958,RE6,NE,FV,departure,True,commercialStop,160,NVZ,2025-02-20 05:00:00,2025-02-20 05:00:00,2025-02-20 05:00:00.000000,0.0,-8.0,4.5,0.9,2.2,0.0,,,
6010,R13,TWN,RV,departure,True,commercialStop,140,NVZ,2025-02-20 05:00:00,2025-02-20 05:00:00,2025-02-20 05:00:00.637859,0.6378590059248381,16.0,4.5,0.9,2.2,0.0,,,
6011,R13,TWN,RV,departure,True,commercialStop,140,NVZ,2025-02-20 05:00:00,2025-02-20 05:00:00,2025-02-20 05:00:06.672594,6.672593697738193,6.0,4.5,0.9,2.2,0.0,,,total_delay=7s
1504,IC5,CORN,FV,arrival,True,pass,200,NVZ,2025-02-20 05:00:00,2025-02-20 05:00:00,2025-02-20 05:00:15.104122,15.104122435572208,7.0,4.5,0.9,2.2,0.0,,,
1504,IC5,CORN,FV,departure,True,pass,200,NVZ,2025-02-20 05:00:00,2025-02-20 05:00:00,2025-02-20 05:00:15.104122,15.104122435572208,7.0,4.5,0.9,2.2,0.0,,,total_delay=15s
6010,R13,LIG,RV,arrival,True,pass,140,NVZ,2025-02-20 05:01:00,2025-02-20 05:01:00,2025-02-20 05:01:06.380643,6.380642789838021,8.0,4.5,0.9,2.2,0.0,,,
6010,R13,LIG,RV,departure,True,pass,140,NVZ,2025-02-20 05:01:00,2025-02-20 05:01:00,2025-02-20 05:01:06.380643,6.380642789838021,8.0,4.5,0.9,2.2,0.0,,,total_delay=6s
1504,IC5,SBL,FV,arrival,True,pass,200,NVZ,2025-02-20 05:02:00,2025-02-20 05:02:00,2025-02-20 05:02:25.644811,25.64481129066553,9.0,4.5,0.9,2.2,0.0,,,
1504,IC5,SBL,FV,departure,True,pass,200,NVZ,2025-02-20 05:02:00,2025-02-20 05:02:00,2025-02-20 05:02:25.644811,25.64481129066553,9.0,4.5,0.9,2.2,0.0,,,total_delay=26s
6011,R13,TUE,RV,arrival,True,commercialStop,140,NVZ,2025-02-20 05:03:00,2025-02-20 05:03:00,2025-02-20 05:03:01.011157,1.0111574605543865,18.0,4.5,0.9,2.2,0.0,,,
6011,R13,TUE,RV,departure,True,commercialStop,140,NVZ,2025-02-20 05:03:00,2025-02-20 05:03:00,2025-02-20 05:03:31.714631,31.714631481088873,19.0,4.5,0.9,2.2,0.0,,,total_delay=32s
15721,S5,NE,RV,departure,True,commercialStop,140,NVZ,2025-02-20 05:04:00,2025-02-20 05:04:00,2025-02-20 05:04:06.000000,6.0,6.0,4.5,0.9,2.2,0.0,,,total_delay=6s
