TRAIN_NUMBER,COMMERCIAL_LINE_NUMBER_DESIGNATION,OPERATING_POINT_ABBREVIATION,OPERATION_TRAFFIC_CATEGORY_ABBREVIATION,EVENT_TYPE,EVENT_SERVED,PLAN_STOP_TYPE,PLAN_FORMATION_MAXIMAL_VELOCITY,OPERATION_DAY_PERIOD_IDENTIFIER_COARSE,OPERATION_PLANNED_TIMESTAMP,OPERATION_ACTUAL_TIMESTAMP,SIMULATED_TIMESTAMP,SIMULATED_DELAY,DAILY_PLAN_OPERATIONAL_DELAY_SEC,tre200s0,fkl010z1,fu3010z0,rre150z0,htoauts0,hto000d0,causes
1519,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-01-01 10:02:00,2025-01-01 10:01:00,2025-01-01 10:06:51.401614,291.4016142610344,-47.0,-4,0.0,22,8,10,0.0,
1519,IC5,NV,FV,departure,True,pass,200,NVZ,2025-01-01 10:02:00,2025-01-01 10:01:00,2025-01-01 10:06:51.401614,291.4016142610344,-47.0,-4,0.0,22,8,10,0.0,total_delay=291s
1514,IC5,NE,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 10:05:00,2025-01-01 10:07:00,2025-01-01 10:07:56.315314,176.31531409652234,109.0,-4,0.0,22,8,10,0.0,
7433,R16,NE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:08:00,2025-01-01 10:08:00,2025-01-01 10:08:00.000000,0.0,2.0,-4,0.0,22,8,10,0.0,
7618,S20,BI,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:08:00,2025-01-01 10:08:00,2025-01-01 10:08:00.000000,0.0,39.0,-4,0.0,22,8,10,0.0,
6030,R13,LD,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:07:00,2025-01-01 10:06:00,2025-01-01 10:08:42.847295,102.84729500480171,-43.0,-4,0.0,22,8,10,0.0,
3339,IR65,BI,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:09:00,2025-01-01 10:08:00,2025-01-01 10:09:00.000000,0.0,-19.0,-4,0.0,22,8,10,0.0,
1514,IC5,NE,FV,departure,True,commercialStop,200,NVZ,2025-01-01 10:09:00,2025-01-01 10:09:00,2025-01-01 10:09:09.698571,9.698571348155383,12.0,-4,0.0,22,8,10,0.0,total_delay=10s
1519,IC5,LIG,FV,arrival,True,pass,200,NVZ,2025-01-01 10:04:00,2025-01-01 10:03:00,2025-01-01 10:09:14.977290,314.97728974796337,-36.0,-4,0.0,22,8,10,0.0,
1519,IC5,LIG,FV,departure,True,pass,200,NVZ,2025-01-01 10:04:00,2025-01-01 10:03:00,2025-01-01 10:09:14.977290,314.97728974796337,-36.0,-4,0.0,22,8,10,0.0,total_delay=315s
6030,R13,LD,RV,departure,True,commercialStop,160,NVZ,2025-01-01 10:07:00,2025-01-01 10:07:00,2025-01-01 10:09:25.819250,145.81924973236892,-49.0,-4,0.0,22,8,10,0.0,total_delay=146s
6031,R13,BI,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:07:00,2025-01-01 10:07:00,2025-01-01 10:10:19.683621,199.68362136943324,2.0,-4,0.0,22,8,10,0.0,
1616,IC51,BI,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 10:11:00,2025-01-01 10:11:00,2025-01-01 10:11:00.000000,0.0,4.0,-4,0.0,22,8,10,0.0,
7433,R16,SBL,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:11:00,2025-01-01 10:11:00,2025-01-01 10:11:30.887111,30.887110933450458,-15.0,-4,0.0,22,8,10,0.0,
1519,IC5,TWN,FV,arrival,True,pass,200,NVZ,2025-01-01 10:05:00,2025-01-01 10:05:00,2025-01-01 10:11:35.689707,395.68970711120346,-44.0,-4,0.0,22,8,10,0.0,
1519,IC5,TWN,FV,departure,True,pass,200,NVZ,2025-01-01 10:05:00,2025-01-01 10:05:00,2025-01-01 10:11:35.689707,395.68970711120346,-44.0,-4,0.0,22,8,10,0.0,total_delay=396s
6030,R13,CRNE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:09:00,2025-01-01 10:09:00,2025-01-01 10:11:48.739964,168.73996425962832,-40.0,-4,0.0,22,8,10,0.0,
3667,RE4,BI,FV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:12:00,2025-01-01 10:11:00,2025-01-01 10:12:00.000000,0.0,-22.0,-4,0.0,22,8,10,0.0,
14125,S21,NE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:12:00,2025-01-01 10:12:00,2025-01-01 10:12:00.000000,0.0,-31.0,-4,0.0,22,8,10,0.0,
7433,R16,SBL,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:12:00,2025-01-01 10:12:00,2025-01-01 10:12:01.428739,1.428739056282211,-31.0,-4,0.0,22,8,10,0.0,
6030,R13,CRNE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 10:10:00,2025-01-01 10:10:00,2025-01-01 10:12:25.348190,145.34819042825984,-17.0,-4,0.0,22,8,10,0.0,total_delay=145s
1519,IC5,TUE,FV,arrival,True,pass,200,NVZ,2025-01-01 10:07:00,2025-01-01 10:07:00,2025-01-01 10:13:55.883184,415.88318353349314,-38.0,-4,0.0,22,8,10,0.0,
1519,IC5,TUE,FV,departure,True,pass,200,NVZ,2025-01-01 10:07:00,2025-01-01 10:07:00,2025-01-01 10:13:55.883184,415.88318353349314,-38.0,-4,0.0,22,8,10,0.0,total_delay=416s
6030,R13,CORN,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:12:00,2025-01-01 10:12:00,2025-01-01 10:14:43.513943,163.51394277688814,-18.0,-4,0.0,22,8,10,0.0,
516,IC5,BI,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 10:15:00,2025-01-01 10:13:00,2025-01-01 10:15:00.000000,0.0,-102.0,-4,0.0,22,8,10,0.0,
6030,R13,CORN,RV,departure,True,commercialStop,160,NVZ,2025-01-01 10:13:00,2025-01-01 10:12:00,2025-01-01 10:15:15.139812,135.1398119360383,-29.0,-4,0.0,22,8,10,0.0,total_delay=135s
7433,R16,CORN,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:16:00,2025-01-01 10:15:00,2025-01-01 10:16:46.727673,46.72767279880645,-38.0,-4,0.0,22,8,10,0.0,
7039,R21,NE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:17:00,2025-01-01 10:15:00,2025-01-01 10:17:00.000000,0.0,-86.0,-4,0.0,22,8,10,0.0,
14234,S20,NE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 10:17:00,2025-01-01 10:17:00,2025-01-01 10:17:00.000000,0.0,-12.0,-4,0.0,22,8,10,0.0,
7433,R16,CORN,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:16:00,2025-01-01 10:16:00,2025-01-01 10:17:25.320099,85.32009931234643,-16.0,-4,0.0,22,8,10,0.0,total_delay=85s
516,IC5,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 10:18:00,2025-01-01 10:18:00,2025-01-01 10:18:10.292157,10.292157455820416,6.0,-4,0.0,22,8,10,0.0,total_delay=10s
1519,IC5,BI,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 10:12:00,2025-01-01 10:10:00,2025-01-01 10:18:44.027214,404.027214036425,-118.0,-4,0.0,22,8,10,0.0,
6030,R13,SBL,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:16:00,2025-01-01 10:16:00,2025-01-01 10:18:45.133909,165.13390866824193,-19.0,-4,0.0,22,8,10,0.0,
18174,RE56,BI,FV,departure,True,commercialStop,160,NVZ,2025-01-01 10:19:00,2025-01-01 10:19:00,2025-01-01 10:19:00.000000,0.0,16.0,-4,0.0,22,8,10,0.0,
519,IC5,NE,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 10:19:00,2025-01-01 10:19:00,2025-01-01 10:19:00.000000,0.0,24.0,-4,0.0,22,8,10,0.0,
6030,R13,SBL,RV,departure,True,commercialStop,160,NVZ,2025-01-01 10:17:00,2025-01-01 10:16:00,2025-01-01 10:19:17.085005,137.08500455506146,-31.0,-4,0.0,22,8,10,0.0,total_delay=137s
1519,IC5,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 10:16:00,2025-01-01 10:16:00,2025-01-01 10:19:23.332333,203.33233315299003,15.0,-4,0.0,22,8,10,0.0,total_delay=203s
7433,R16,CRNE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:18:00,2025-01-01 10:18:00,2025-01-01 10:19:47.514322,107.5143218117737,-22.0,-4,0.0,22,8,10,0.0,
7118,R41,BI,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:20:00,2025-01-01 10:20:00,2025-01-01 10:20:00.000000,0.0,-8.0,-4,0.0,22,8,10,0.0,
7433,R16,CRNE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:19:00,2025-01-01 10:18:00,2025-01-01 10:20:21.653306,81.65330645081849,-44.0,-4,0.0,22,8,10,0.0,total_delay=82s
7432,R16,BI,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:21:00,2025-01-01 10:21:00,2025-01-01 10:21:00.000000,0.0,32.0,-4,0.0,22,8,10,0.0,
7669,S20,BI,RV,departure,True,commercialStop,160,NVZ,2025-01-01 10:21:00,2025-01-01 10:21:00,2025-01-01 10:21:00.000000,0.0,-1.0,-4,0.0,22,8,10,0.0,
516,IC5,TUE,FV,arrival,True,pass,200,NVZ,2025-01-01 10:21:00,2025-01-01 10:21:00,2025-01-01 10:21:45.326446,45.3264464346139,5.0,-4,0.0,22,8,10,0.0,
516,IC5,TUE,FV,departure,True,pass,200,NVZ,2025-01-01 10:21:00,2025-01-01 10:21:00,2025-01-01 10:21:45.326446,45.3264464346139,5.0,-4,0.0,22,8,10,0.0,total_delay=45s
3340,IR65,BI,FV,departure,True,commercialStop,160,NVZ,2025-01-01 10:22:00,2025-01-01 10:22:00,2025-01-01 10:22:00.000000,0.0,12.0,-4,0.0,22,8,10,0.0,
7433,R16,LD,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:21:00,2025-01-01 10:20:00,2025-01-01 10:22:40.798735,100.79873475842032,-43.0,-4,0.0,22,8,10,0.0,
6030,R13,NE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:20:00,2025-01-01 10:20:00,2025-01-01 10:22:50.382220,170.3822204040698,-24.0,-4,0.0,22,8,10,0.0,
7433,R16,LD,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:22:00,2025-01-01 10:22:00,2025-01-01 10:23:11.141235,71.14123481800198,-3.0,-4,0.0,22,8,10,0.0,total_delay=71s
6030,R13,NE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 10:22:00,2025-01-01 10:22:00,2025-01-01 10:23:31.876058,91.87605839599564,-6.0,-4,0.0,22,8,10,0.0,total_delay=92s
15342,S3,BI,RV,departure,True,commercialStop,160,NVZ,2025-01-01 10:24:00,2025-01-01 10:24:00,2025-01-01 10:24:00.000000,0.0,5.0,-4,0.0,22,8,10,0.0,
516,IC5,TWN,FV,arrival,True,pass,200,NVZ,2025-01-01 10:23:00,2025-01-01 10:23:00,2025-01-01 10:24:05.060292,65.06029202399077,0.0,-4,0.0,22,8,10,0.0,
516,IC5,TWN,FV,departure,True,pass,200,NVZ,2025-01-01 10:23:00,2025-01-01 10:23:00,2025-01-01 10:24:05.060292,65.06029202399077,0.0,-4,0.0,22,8,10,0.0,total_delay=65s
519,IC5,NE,FV,departure,True,commercialStop,200,NVZ,2025-01-01 10:22:00,2025-01-01 10:22:00,2025-01-01 10:24:34.415216,154.4152163792969,1.0,-4,0.0,22,8,10,0.0,"switch_failure(+149s,snow=10cm) | total_delay=154s"
6927,R23,NE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:25:00,2025-01-01 10:24:00,2025-01-01 10:25:00.000000,0.0,-77.0,-4,0.0,22,8,10,0.0,
7433,R16,NV,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:24:00,2025-01-01 10:24:00,2025-01-01 10:25:33.523474,93.5234740256492,-6.0,-4,0.0,22,8,10,0.0,
7432,R16,TUE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:25:00,2025-01-01 10:25:00,2025-01-01 10:25:44.615203,44.615202913097164,14.0,-4,0.0,22,8,10,0.0,
7433,R16,NV,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:24:00,2025-01-01 10:24:00,2025-01-01 10:26:06.125545,126.12554464828281,-6.0,-4,0.0,22,8,10,0.0,total_delay=126s
7432,R16,TUE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:25:00,2025-01-01 10:25:00,2025-01-01 10:26:16.552589,76.5525888545817,3.0,-4,0.0,22,8,10,0.0,total_delay=77s
516,IC5,LIG,FV,arrival,True,pass,200,NVZ,2025-01-01 10:25:00,2025-01-01 10:25:00,2025-01-01 10:26:27.554572,87.55457181784004,16.0,-4,0.0,22,8,10,0.0,
516,IC5,LIG,FV,departure,True,pass,200,NVZ,2025-01-01 10:25:00,2025-01-01 10:25:00,2025-01-01 10:26:27.554572,87.55457181784004,16.0,-4,0.0,22,8,10,0.0,total_delay=88s
3218,IR66,NE,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:27:00,2025-01-01 10:28:00,2025-01-01 10:27:00.000000,0.0,61.0,-4,0.0,22,8,10,0.0,
519,IC5,SBL,FV,arrival,True,pass,200,NVZ,2025-01-01 10:25:00,2025-01-01 10:25:00,2025-01-01 10:28:05.902933,185.90293331055,17.0,-4,0.0,22,8,10,0.0,
519,IC5,SBL,FV,departure,True,pass,200,NVZ,2025-01-01 10:25:00,2025-01-01 10:25:00,2025-01-01 10:28:05.902933,185.90293331055,17.0,-4,0.0,22,8,10,0.0,total_delay=186s
516,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-01-01 10:27:00,2025-01-01 10:27:00,2025-01-01 10:28:48.490660,108.4906603833806,22.0,-4,0.0,22,8,10,0.0,
516,IC5,NV,FV,departure,True,pass,200,NVZ,2025-01-01 10:27:00,2025-01-01 10:27:00,2025-01-01 10:28:48.490660,108.4906603833806,22.0,-4,0.0,22,8,10,0.0,total_delay=108s
7433,R16,LIG,RV,arrival,True,pass,140,NVZ,2025-01-01 10:28:00,2025-01-01 10:27:00,2025-01-01 10:29:39.237665,99.23766460377374,-36.0,-4,0.0,22,8,10,0.0,
7433,R16,LIG,RV,departure,True,pass,140,NVZ,2025-01-01 10:28:00,2025-01-01 10:27:00,2025-01-01 10:29:39.237665,99.23766460377374,-36.0,-4,0.0,22,8,10,0.0,total_delay=99s
7432,R16,TWN,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:28:00,2025-01-01 10:28:00,2025-01-01 10:29:46.413706,106.41370639962406,6.0,-4,0.0,22,8,10,0.0,
516,IC5,LD,FV,arrival,True,pass,200,NVZ,2025-01-01 10:28:00,2025-01-01 10:28:00,2025-01-01 10:29:59.444824,119.44482359844551,15.0,-4,0.0,22,8,10,0.0,
516,IC5,LD,FV,departure,True,pass,200,NVZ,2025-01-01 10:28:00,2025-01-01 10:28:00,2025-01-01 10:29:59.444824,119.44482359844551,15.0,-4,0.0,22,8,10,0.0,total_delay=119s
3221,IR66,NE,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:30:00,2025-01-01 10:29:00,2025-01-01 10:30:00.000000,0.0,-21.0,-4,0.0,22,8,10,0.0,
519,IC5,CORN,FV,arrival,True,pass,200,NVZ,2025-01-01 10:27:00,2025-01-01 10:28:00,2025-01-01 10:30:27.108993,207.10899269707443,25.0,-4,0.0,22,8,10,0.0,
519,IC5,CORN,FV,departure,True,pass,200,NVZ,2025-01-01 10:27:00,2025-01-01 10:28:00,2025-01-01 10:30:27.108993,207.10899269707443,25.0,-4,0.0,22,8,10,0.0,total_delay=207s
7433,R16,TWN,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:29:00,2025-01-01 10:29:00,2025-01-01 10:30:50.128451,110.12845089822804,-30.0,-4,0.0,22,8,10,0.0,
516,IC5,CRNE,FV,arrival,True,pass,200,NVZ,2025-01-01 10:29:00,2025-01-01 10:29:00,2025-01-01 10:31:10.943213,130.94321325141937,13.0,-4,0.0,22,8,10,0.0,
516,IC5,CRNE,FV,departure,True,pass,200,NVZ,2025-01-01 10:29:00,2025-01-01 10:29:00,2025-01-01 10:31:10.943213,130.94321325141937,13.0,-4,0.0,22,8,10,0.0,total_delay=131s
519,IC5,CRNE,FV,arrival,True,pass,200,NVZ,2025-01-01 10:28:00,2025-01-01 10:29:00,2025-01-01 10:31:38.064331,218.06433071984793,27.0,-4,0.0,22,8,10,0.0,
519,IC5,CRNE,FV,departure,True,pass,200,NVZ,2025-01-01 10:28:00,2025-01-01 10:29:00,2025-01-01 10:31:38.064331,218.06433071984793,27.0,-4,0.0,22,8,10,0.0,total_delay=218s
3221,IR66,NE,FV,departure,True,commercialStop,160,NVZ,2025-01-01 10:32:00,2025-01-01 10:32:00,2025-01-01 10:32:08.592591,8.59259076082526,2.0,-4,0.0,22,8,10,0.0,total_delay=9s
516,IC5,CORN,FV,arrival,True,pass,200,NVZ,2025-01-01 10:30:00,2025-01-01 10:30:00,2025-01-01 10:32:21.445910,141.44590982732188,6.0,-4,0.0,22,8,10,0.0,
516,IC5,CORN,FV,departure,True,pass,200,NVZ,2025-01-01 10:30:00,2025-01-01 10:30:00,2025-01-01 10:32:21.445910,141.44590982732188,6.0,-4,0.0,22,8,10,0.0,total_delay=141s
519,IC5,LD,FV,arrival,True,pass,200,NVZ,2025-01-01 10:29:00,2025-01-01 10:30:00,2025-01-01 10:32:48.515778,228.51577772896417,30.0,-4,0.0,22,8,10,0.0,
519,IC5,LD,FV,departure,True,pass,200,NVZ,2025-01-01 10:29:00,2025-01-01 10:30:00,2025-01-01 10:32:48.515778,228.51577772896417,30.0,-4,0.0,22,8,10,0.0,total_delay=229s
3218,IR66,NE,FV,departure,True,commercialStop,160,NVZ,2025-01-01 10:29:00,2025-01-01 10:29:00,2025-01-01 10:33:04.233286,244.23328624657006,-15.0,-4,0.0,22,8,10,0.0,"switch_failure(+244s,snow=10cm) | total_delay=244s"
519,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-01-01 10:30:00,2025-01-01 10:31:00,2025-01-01 10:33:59.479537,239.4795370534266,24.0,-4,0.0,22,8,10,0.0,
519,IC5,NV,FV,departure,True,pass,200,NVZ,2025-01-01 10:30:00,2025-01-01 10:31:00,2025-01-01 10:33:59.479537,239.4795370534266,24.0,-4,0.0,22,8,10,0.0,total_delay=239s
516,IC5,SBL,FV,arrival,True,pass,200,NVZ,2025-01-01 10:32:00,2025-01-01 10:32:00,2025-01-01 10:34:44.820562,164.82056247876608,10.0,-4,0.0,22,8,10,0.0,
516,IC5,SBL,FV,departure,True,pass,200,NVZ,2025-01-01 10:32:00,2025-01-01 10:32:00,2025-01-01 10:34:44.820562,164.82056247876608,10.0,-4,0.0,22,8,10,0.0,total_delay=165s
7432,R16,TWN,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:29:00,2025-01-01 10:29:00,2025-01-01 10:34:52.295318,352.29531823629804,-39.0,-4,0.0,22,8,10,0.0,"switch_failure(+266s,snow=10cm) | total_delay=352s"
15341,S3,BI,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:35:00,2025-01-01 10:35:00,2025-01-01 10:35:00.000000,0.0,3.0,-4,0.0,22,8,10,0.0,
7433,R16,TWN,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:30:00,2025-01-01 10:30:00,2025-01-01 10:35:32.493546,332.49354594670876,-12.0,-4,0.0,22,8,10,0.0,"switch_failure(+250s,snow=10cm) | total_delay=332s"
6928,R23,NE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:36:00,2025-01-01 10:36:00,2025-01-01 10:36:00.000000,0.0,2.0,-4,0.0,22,8,10,0.0,
6035,R13,NE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:36:00,2025-01-01 10:36:00,2025-01-01 10:36:00.000000,0.0,7.0,-4,0.0,22,8,10,0.0,
519,IC5,LIG,FV,arrival,True,pass,200,NVZ,2025-01-01 10:33:00,2025-01-01 10:33:00,2025-01-01 10:36:18.233793,198.23379273110913,-25.0,-4,0.0,22,8,10,0.0,
519,IC5,LIG,FV,departure,True,pass,200,NVZ,2025-01-01 10:33:00,2025-01-01 10:33:00,2025-01-01 10:36:18.233793,198.23379273110913,-25.0,-4,0.0,22,8,10,0.0,total_delay=198s
7432,R16,LIG,RV,arrival,True,pass,140,NVZ,2025-01-01 10:31:00,2025-01-01 10:30:00,2025-01-01 10:37:14.765966,374.7659664220191,-45.0,-4,0.0,22,8,10,0.0,
7432,R16,LIG,RV,departure,True,pass,140,NVZ,2025-01-01 10:31:00,2025-01-01 10:30:00,2025-01-01 10:37:14.765966,374.7659664220191,-45.0,-4,0.0,22,8,10,0.0,total_delay=375s
7666,S20,BI,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:38:00,2025-01-01 10:38:00,2025-01-01 10:38:00.000000,0.0,46.0,-4,0.0,22,8,10,0.0,
516,IC5,NE,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 10:36:00,2025-01-01 10:35:00,2025-01-01 10:38:17.131608,137.13160812822753,-13.0,-4,0.0,22,8,10,0.0,
3341,IR65,BI,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:39:00,2025-01-01 10:39:00,2025-01-01 10:39:00.000000,0.0,2.0,-4,0.0,22,8,10,0.0,
516,IC5,NE,FV,departure,True,commercialStop,200,NVZ,2025-01-01 10:39:00,2025-01-01 10:39:00,2025-01-01 10:39:03.359893,3.359893434244441,-7.0,-4,0.0,22,8,10,0.0,
7433,R16,TUE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:33:00,2025-01-01 10:32:00,2025-01-01 10:39:05.844867,365.8448666268014,-21.0,-4,0.0,22,8,10,0.0,
519,IC5,TWN,FV,arrival,True,pass,200,NVZ,2025-01-01 10:35:00,2025-01-01 10:34:00,2025-01-01 10:39:32.427633,272.4276326580948,-32.0,-4,0.0,22,8,10,0.0,
519,IC5,TWN,FV,departure,True,pass,200,NVZ,2025-01-01 10:35:00,2025-01-01 10:34:00,2025-01-01 10:39:32.427633,272.4276326580948,-32.0,-4,0.0,22,8,10,0.0,total_delay=272s
7119,R41,BI,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:40:00,2025-01-01 10:40:00,2025-01-01 10:40:00.000000,0.0,-16.0,-4,0.0,22,8,10,0.0,
7432,R16,NV,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:34:00,2025-01-01 10:33:00,2025-01-01 10:40:47.527204,407.5272044305748,-35.0,-4,0.0,22,8,10,0.0,
7433,R16,TUE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:33:00,2025-01-01 10:33:00,2025-01-01 10:40:57.503083,477.50308331773704,-41.0,-4,0.0,22,8,10,0.0,"switch_failure(+79s,snow=10cm) | total_delay=478s"
7042,R21,NE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:41:00,2025-01-01 10:41:00,2025-01-01 10:41:00.000000,0.0,10.0,-4,0.0,22,8,10,0.0,
14227,S20,NE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:41:00,2025-01-01 10:40:00,2025-01-01 10:41:00.000000,0.0,-50.0,-4,0.0,22,8,10,0.0,
18171,RE56,BI,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 10:41:00,2025-01-01 10:41:00,2025-01-01 10:41:00.000000,0.0,2.0,-4,0.0,22,8,10,0.0,
6035,R13,NE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:38:00,2025-01-01 10:38:00,2025-01-01 10:41:03.376406,183.3764056295331,-34.0,-4,0.0,22,8,10,0.0,"switch_failure(+175s,snow=10cm) | total_delay=183s"
7432,R16,NV,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:35:00,2025-01-01 10:34:00,2025-01-01 10:41:18.959806,378.95980616226007,-60.0,-4,0.0,22,8,10,0.0,total_delay=379s
519,IC5,TUE,FV,arrival,True,pass,200,NVZ,2025-01-01 10:37:00,2025-01-01 10:36:00,2025-01-01 10:41:52.095496,292.0954956556525,-27.0,-4,0.0,22,8,10,0.0,
519,IC5,TUE,FV,departure,True,pass,200,NVZ,2025-01-01 10:37:00,2025-01-01 10:36:00,2025-01-01 10:41:52.095496,292.0954956556525,-27.0,-4,0.0,22,8,10,0.0,total_delay=292s
1516,IC5,BI,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 10:43:00,2025-01-01 10:42:00,2025-01-01 10:43:00.000000,0.0,-35.0,-4,0.0,22,8,10,0.0,
7432,R16,LD,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:37:00,2025-01-01 10:36:00,2025-01-01 10:43:38.815391,398.8153913733695,-59.0,-4,0.0,22,8,10,0.0,
7432,R16,LD,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:37:00,2025-01-01 10:37:00,2025-01-01 10:44:10.617337,430.61733720055054,-51.0,-4,0.0,22,8,10,0.0,total_delay=431s
6035,R13,SBL,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:42:00,2025-01-01 10:42:00,2025-01-01 10:44:33.351323,153.35132285422878,0.0,-4,0.0,22,8,10,0.0,
6035,R13,SBL,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:42:00,2025-01-01 10:42:00,2025-01-01 10:45:07.717505,187.71750465853984,3.0,-4,0.0,22,8,10,0.0,total_delay=188s
7433,R16,BI,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:37:00,2025-01-01 10:37:00,2025-01-01 10:45:39.201212,519.2012124973189,-40.0,-4,0.0,22,8,10,0.0,
14136,S21,NE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 10:46:00,2025-01-01 10:46:00,2025-01-01 10:46:00.000000,0.0,13.0,-4,0.0,22,8,10,0.0,
7432,R16,CRNE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:39:00,2025-01-01 10:39:00,2025-01-01 10:46:31.396964,451.39696408794407,-43.0,-4,0.0,22,8,10,0.0,
519,IC5,BI,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 10:41:00,2025-01-01 10:39:00,2025-01-01 10:46:31.400593,331.4005927215767,-104.0,-4,0.0,22,8,10,0.0,
3668,RE4,BI,FV,departure,True,commercialStop,140,NVZ,2025-01-01 10:47:00,2025-01-01 10:47:00,2025-01-01 10:47:00.000000,0.0,-2.0,-4,0.0,22,8,10,0.0,
7432,R16,CRNE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 10:40:00,2025-01-01 10:40:00,2025-01-01 10:47:02.591674,422.5916737434891,-24.0,-4,0.0,22,8,10,0.0,total_delay=423s
519,IC5,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 10:45:00,2025-01-01 10:45:00,2025-01-01 10:47:06.749057,126.74905746075092,15.0,-4,0.0,22,8,10,0.0,total_delay=127s
1619,IC51,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 10:48:00,2025-01-01 10:48:00,2025-01-01 10:48:00.000000,0.0,3.0,-4,0.0,22,8,10,0.0,
1516,IC5,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 10:48:00,2025-01-01 10:48:00,2025-01-01 10:48:01.049159,1.0491591722748126,8.0,-4,0.0,22,8,10,0.0,
1521,IC5,NE,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 10:49:00,2025-01-01 10:49:00,2025-01-01 10:49:00.000000,0.0,-2.0,-4,0.0,22,8,10,0.0,
7432,R16,CORN,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 10:42:00,2025-01-01 10:42:00,2025-01-01 10:49:22.365991,442.3659909041962,-24.0,-4,0.0,22,8,10,0.0,
